Time Stamp, Pressure, System State, Alarm State,,Second ,minutes ,hours,days,year,,,,,,,
1588809993250,27064573,d,2,,1588809993.25,26480166.5541667,441336.109236111,18389.0045515046,50.3808343876839,,,,,,,
1588809993500,27096149,d,2,,1588809993.5,26480166.5583333,441336.109305556,18389.0045543982,50.3808343956114,,,,,,,
1588809993750,27126947,d,2,,1588809993.75,26480166.5625,441336.109375,18389.0045572917,50.3808344035388,,,,,,,
1588809994000,27157297,d,2,,1588809994,26480166.5666667,441336.109444444,18389.0045601852,50.3808344114663,,,,,,,
1588809994250,27189416,d,2,,1588809994.25,26480166.5708333,441336.109513889,18389.0045630787,50.3808344193937,,,,,,,
1588809994500,27221161,d,2,,1588809994.5,26480166.575,441336.109583333,18389.0045659722,50.3808344273211,,,,,,,
1588809994750,27252486,d,2,,1588809994.75,26480166.5791667,441336.109652778,18389.0045688657,50.3808344352486,,,,,,,
1588809995000,27284538,d,2,,1588809995,26480166.5833333,441336.109722222,18389.0045717593,50.3808344431761,,,,,,,
1588809995250,27314878,d,2,,1588809995.25,26480166.5875,441336.109791667,18389.0045746528,50.3808344511035,,,,,,,
1588809995500,27346538,d,2,,1588809995.5,26480166.5916667,441336.109861111,18389.0045775463,50.380834459031,,,,,,,
1588809995750,27378571,d,2,,1588809995.75,26480166.5958333,441336.109930556,18389.0045804398,50.3808344669584,,,,,,,
1588809996000,27408593,d,2,,1588809996,26480166.6,441336.11,18389.0045833333,50.3808344748859,,,,,,,
1588809996250,27439556,d,2,,1588809996.25,26480166.6041667,441336.110069445,18389.0045862269,50.3808344828133,,,,,,,
1588809996500,27471938,d,2,,1588809996.5,26480166.6083333,441336.110138889,18389.0045891204,50.3808344907407,,,,,,,
1588809996750,27504426,d,2,,1588809996.75,26480166.6125,441336.110208333,18389.0045920139,50.3808344986682,,,,,,,
1588809997000,27535882,d,2,,1588809997,26480166.6166667,441336.110277778,18389.0045949074,50.3808345065956,,,,,,,
1588809997250,27567261,d,2,,1588809997.25,26480166.6208333,441336.110347222,18389.0045978009,50.3808345145231,,,,,,,
1588809997500,27598542,d,2,,1588809997.5,26480166.625,441336.110416667,18389.0046006944,50.3808345224505,,,,,,,
1588809997750,27630755,d,2,,1588809997.75,26480166.6291667,441336.110486111,18389.004603588,50.380834530378,,,,,,,
1588809998000,27661154,d,2,,1588809998,26480166.6333333,441336.110555556,18389.0046064815,50.3808345383054,,,,,,,
1588809998250,27693102,d,2,,1588809998.25,26480166.6375,441336.110625,18389.004609375,50.3808345462329,,,,,,,
1588809998500,27725608,d,2,,1588809998.5,26480166.6416667,441336.110694444,18389.0046122685,50.3808345541603,,,,,,,
1588809998750,27758298,d,2,,1588809998.75,26480166.6458333,441336.110763889,18389.004615162,50.3808345620878,,,,,,,
1588809999000,27789987,d,2,,1588809999,26480166.65,441336.110833333,18389.0046180556,50.3808345700152,,,,,,,
1588809999250,27820788,d,2,,1588809999.25,26480166.6541667,441336.110902778,18389.0046209491,50.3808345779427,,,,,,,
1588809999500,27852692,d,2,,1588809999.5,26480166.6583333,441336.110972222,18389.0046238426,50.3808345858701,,,,,,,
1588809999750,27884734,d,2,,1588809999.75,26480166.6625,441336.111041667,18389.0046267361,50.3808345937976,,,,,,,
1588810000000,27915356,d,2,,1588810000,26480166.6666667,441336.111111111,18389.0046296296,50.380834601725,,,,,,,
1588810000250,27946343,d,2,,1588810000.25,26480166.6708333,441336.111180556,18389.0046325231,50.3808346096525,,,,,,,
1588810000500,27977390,d,2,,1588810000.5,26480166.675,441336.11125,18389.0046354167,50.3808346175799,,,,,,,
1588810000750,28008942,d,2,,1588810000.75,26480166.6791667,441336.111319444,18389.0046383102,50.3808346255074,,,,,,,
1588810001000,28040781,d,2,,1588810001,26480166.6833333,441336.111388889,18389.0046412037,50.3808346334348,,,,,,,
1588810001250,28073841,d,2,,1588810001.25,26480166.6875,441336.111458333,18389.0046440972,50.3808346413623,,,,,,,
1588810001500,28106595,d,2,,1588810001.5,26480166.6916667,441336.111527778,18389.0046469907,50.3808346492897,,,,,,,
1588810001750,28138717,d,2,,1588810001.75,26480166.6958333,441336.111597222,18389.0046498843,50.3808346572172,,,,,,,
1588810002000,28171391,d,2,,1588810002,26480166.7,441336.111666667,18389.0046527778,50.3808346651446,,,,,,,
1588810002250,28203349,d,2,,1588810002.25,26480166.7041667,441336.111736111,18389.0046556713,50.3808346730721,,,,,,,
1588810002500,28234656,d,2,,1588810002.5,26480166.7083333,441336.111805556,18389.0046585648,50.3808346809995,,,,,,,
1588810002750,28266772,d,2,,1588810002.75,26480166.7125,441336.111875,18389.0046614583,50.3808346889269,,,,,,,
1588810003000,28298826,d,2,,1588810003,26480166.7166667,441336.111944444,18389.0046643519,50.3808346968544,,,,,,,
1588810003250,28331513,d,2,,1588810003.25,26480166.7208333,441336.112013889,18389.0046672454,50.3808347047818,,,,,,,
1588810003500,28363382,d,2,,1588810003.5,26480166.725,441336.112083333,18389.0046701389,50.3808347127093,,,,,,,
1588810003750,28395544,d,2,,1588810003.75,26480166.7291667,441336.112152778,18389.0046730324,50.3808347206367,,,,,,,
1588810004000,28426843,d,2,,1588810004,26480166.7333333,441336.112222222,18389.0046759259,50.3808347285642,,,,,,,
1588810004250,28458709,d,2,,1588810004.25,26480166.7375,441336.112291667,18389.0046788194,50.3808347364916,,,,,,,
1588810004500,28490501,d,2,,1588810004.5,26480166.7416667,441336.112361111,18389.004681713,50.3808347444191,,,,,,,
1588810004750,28522764,d,2,,1588810004.75,26480166.7458333,441336.112430556,18389.0046846065,50.3808347523465,,,,,,,
1588810005000,28555482,d,2,,1588810005,26480166.75,441336.1125,18389.0046875,50.380834760274,,,,,,,
1588810005250,28588429,d,2,,1588810005.25,26480166.7541667,441336.112569444,18389.0046903935,50.3808347682014,,,,,,,
1588810005500,28619906,d,2,,1588810005.5,26480166.7583333,441336.112638889,18389.004693287,50.3808347761289,,,,,,,
1588810005750,28652826,d,2,,1588810005.75,26480166.7625,441336.112708333,18389.0046961806,50.3808347840563,,,,,,,
1588810006000,28684651,d,2,,1588810006,26480166.7666667,441336.112777778,18389.0046990741,50.3808347919838,,,,,,,
1588810006250,28717930,d,2,,1588810006.25,26480166.7708333,441336.112847222,18389.0047019676,50.3808347999112,,,,,,,
1588810006500,28750835,d,2,,1588810006.5,26480166.775,441336.112916667,18389.0047048611,50.3808348078387,,,,,,,
1588810006750,28783574,d,2,,1588810006.75,26480166.7791667,441336.112986111,18389.0047077546,50.3808348157661,,,,,,,
1588810007000,28817279,d,2,,1588810007,26480166.7833333,441336.113055556,18389.0047106481,50.3808348236936,,,,,,,
1588810007250,28851242,d,2,,1588810007.25,26480166.7875,441336.113125,18389.0047135417,50.380834831621,,,,,,,
1588810007500,28883176,d,2,,1588810007.5,26480166.7916667,441336.113194445,18389.0047164352,50.3808348395485,,,,,,,
1588810007750,28917022,d,2,,1588810007.75,26480166.7958333,441336.113263889,18389.0047193287,50.3808348474759,,,,,,,
1588810008000,28949054,d,2,,1588810008,26480166.8,441336.113333333,18389.0047222222,50.3808348554034,,,,,,,
1588810008250,28981046,d,2,,1588810008.25,26480166.8041667,441336.113402778,18389.0047251157,50.3808348633308,,,,,,,
1588810008500,29013019,d,2,,1588810008.5,26480166.8083333,441336.113472222,18389.0047280093,50.3808348712582,,,,,,,
1588810008750,29045831,d,2,,1588810008.75,26480166.8125,441336.113541667,18389.0047309028,50.3808348791857,,,,,,,
1588810009000,29079788,d,2,,1588810009,26480166.8166667,441336.113611111,18389.0047337963,50.3808348871131,,,,,,,
1588810009250,29113384,d,2,,1588810009.25,26480166.8208333,441336.113680556,18389.0047366898,50.3808348950406,,,,,,,
1588810009500,29147150,d,2,,1588810009.5,26480166.825,441336.11375,18389.0047395833,50.380834902968,,,,,,,
1588810009750,29180177,d,2,,1588810009.75,26480166.8291667,441336.113819444,18389.0047424769,50.3808349108955,,,,,,,
1588810010000,29212527,d,2,,1588810010,26480166.8333333,441336.113888889,18389.0047453704,50.3808349188229,,,,,,,
1588810010250,29246325,d,2,,1588810010.25,26480166.8375,441336.113958333,18389.0047482639,50.3808349267504,,,,,,,
1588810010500,29280594,d,2,,1588810010.5,26480166.8416667,441336.114027778,18389.0047511574,50.3808349346778,,,,,,,
1588810010750,29314088,d,2,,1588810010.75,26480166.8458333,441336.114097222,18389.0047540509,50.3808349426053,,,,,,,
1588810011000,29347226,d,2,,1588810011,26480166.85,441336.114166667,18389.0047569444,50.3808349505327,,,,,,,
1588810011250,29379980,d,2,,1588810011.25,26480166.8541667,441336.114236111,18389.004759838,50.3808349584602,,,,,,,
1588810011500,29414182,d,2,,1588810011.5,26480166.8583333,441336.114305556,18389.0047627315,50.3808349663876,,,,,,,
1588810011750,29447565,d,2,,1588810011.75,26480166.8625,441336.114375,18389.004765625,50.3808349743151,,,,,,,
1588810012000,29480659,d,2,,1588810012,26480166.8666667,441336.114444445,18389.0047685185,50.3808349822425,,,,,,,
1588810012250,29513127,d,2,,1588810012.25,26480166.8708333,441336.114513889,18389.004771412,50.38083499017,,,,,,,
1588810012500,29547174,d,2,,1588810012.5,26480166.875,441336.114583333,18389.0047743056,50.3808349980974,,,,,,,
1588810012750,29581789,d,2,,1588810012.75,26480166.8791667,441336.114652778,18389.0047771991,50.3808350060249,,,,,,,
1588810013000,29615534,d,2,,1588810013,26480166.8833333,441336.114722222,18389.0047800926,50.3808350139523,,,,,,,
1588810013250,29649788,d,2,,1588810013.25,26480166.8875,441336.114791667,18389.0047829861,50.3808350218798,,,,,,,
1588810013500,29683616,d,2,,1588810013.5,26480166.8916667,441336.114861111,18389.0047858796,50.3808350298072,,,,,,,
1588810013750,29717844,d,2,,1588810013.75,26480166.8958333,441336.114930556,18389.0047887731,50.3808350377346,,,,,,,
1588810014000,29751599,d,2,,1588810014,26480166.9,441336.115,18389.0047916667,50.3808350456621,,,,,,,
1588810014250,29786483,d,2,,1588810014.25,26480166.9041667,441336.115069444,18389.0047945602,50.3808350535895,,,,,,,
1588810014500,29819599,d,2,,1588810014.5,26480166.9083333,441336.115138889,18389.0047974537,50.380835061517,,,,,,,
1588810014750,29853172,d,2,,1588810014.75,26480166.9125,441336.115208333,18389.0048003472,50.3808350694444,,,,,,,
1588810015000,29888095,d,2,,1588810015,26480166.9166667,441336.115277778,18389.0048032407,50.3808350773719,,,,,,,
1588810015250,29921151,d,2,,1588810015.25,26480166.9208333,441336.115347222,18389.0048061343,50.3808350852994,,,,,,,
1588810015500,29954139,d,2,,1588810015.5,26480166.925,441336.115416667,18389.0048090278,50.3808350932268,,,,,,,
1588810015750,29989027,d,2,,1588810015.75,26480166.9291667,441336.115486111,18389.0048119213,50.3808351011542,,,,,,,
1588810016000,30022408,d,2,,1588810016,26480166.9333333,441336.115555556,18389.0048148148,50.3808351090817,,,,,,,
1588810016250,30055666,d,2,,1588810016.25,26480166.9375,441336.115625,18389.0048177083,50.3808351170091,,,,,,,
1588810016500,30088789,d,2,,1588810016.5,26480166.9416667,441336.115694444,18389.0048206019,50.3808351249366,,,,,,,
1588810016750,30123915,d,2,,1588810016.75,26480166.9458333,441336.115763889,18389.0048234954,50.380835132864,,,,,,,
1588810017000,30158521,d,2,,1588810017,26480166.95,441336.115833333,18389.0048263889,50.3808351407915,,,,,,,
1588810017250,30193561,d,2,,1588810017.25,26480166.9541667,441336.115902778,18389.0048292824,50.3808351487189,,,,,,,
1588810017500,30227428,d,2,,1588810017.5,26480166.9583333,441336.115972222,18389.0048321759,50.3808351566464,,,,,,,
1588810017750,30262462,d,2,,1588810017.75,26480166.9625,441336.116041667,18389.0048350694,50.3808351645738,,,,,,,
1588810018000,30296941,d,2,,1588810018,26480166.9666667,441336.116111111,18389.004837963,50.3808351725013,,,,,,,
1588810018250,30330681,d,2,,1588810018.25,26480166.9708333,441336.116180556,18389.0048408565,50.3808351804287,,,,,,,
1588810018500,30364341,d,2,,1588810018.5,26480166.975,441336.11625,18389.00484375,50.3808351883562,,,,,,,
1588810018750,30399890,d,2,,1588810018.75,26480166.9791667,441336.116319445,18389.0048466435,50.3808351962836,,,,,,,
1588810019000,30433845,d,2,,1588810019,26480166.9833333,441336.116388889,18389.004849537,50.3808352042111,,,,,,,
1588810019250,30469132,d,2,,1588810019.25,26480166.9875,441336.116458333,18389.0048524306,50.3808352121385,,,,,,,
1588810019500,30503050,d,2,,1588810019.5,26480166.9916667,441336.116527778,18389.0048553241,50.380835220066,,,,,,,
1588810019750,30537886,d,2,,1588810019.75,26480166.9958333,441336.116597222,18389.0048582176,50.3808352279934,,,,,,,
1588810020000,30573390,d,2,,1588810020,26480167,441336.116666667,18389.0048611111,50.3808352359208,,,,,,,
1588810020250,30609068,d,2,,1588810020.25,26480167.0041667,441336.116736111,18389.0048640046,50.3808352438483,,,,,,,
1588810020500,30643359,d,2,,1588810020.5,26480167.0083333,441336.116805556,18389.0048668981,50.3808352517757,,,,,,,
1588810020750,30677847,d,2,,1588810020.75,26480167.0125,441336.116875,18389.0048697917,50.3808352597032,,,,,,,
1588810021000,30712983,d,2,,1588810021,26480167.0166667,441336.116944444,18389.0048726852,50.3808352676306,,,,,,,
1588810021250,30748233,d,2,,1588810021.25,26480167.0208333,441336.117013889,18389.0048755787,50.3808352755581,,,,,,,
1588810021500,30784043,d,2,,1588810021.5,26480167.025,441336.117083333,18389.0048784722,50.3808352834855,,,,,,,
1588810021750,30819992,d,2,,1588810021.75,26480167.0291667,441336.117152778,18389.0048813657,50.380835291413,,,,,,,
1588810022000,30854745,d,2,,1588810022,26480167.0333333,441336.117222222,18389.0048842593,50.3808352993404,,,,,,,
1588810022250,30888690,d,2,,1588810022.25,26480167.0375,441336.117291667,18389.0048871528,50.3808353072679,,,,,,,
1588810022500,30923194,d,2,,1588810022.5,26480167.0416667,441336.117361111,18389.0048900463,50.3808353151953,,,,,,,
1588810022750,30957379,d,2,,1588810022.75,26480167.0458333,441336.117430556,18389.0048929398,50.3808353231228,,,,,,,
1588810023000,30993655,d,2,,1588810023,26480167.05,441336.1175,18389.0048958333,50.3808353310502,,,,,,,
1588810023250,31027983,d,2,,1588810023.25,26480167.0541667,441336.117569445,18389.0048987269,50.3808353389777,,,,,,,
1588810023500,31064293,d,2,,1588810023.5,26480167.0583333,441336.117638889,18389.0049016204,50.3808353469051,,,,,,,
1588810023750,31100713,d,2,,1588810023.75,26480167.0625,441336.117708333,18389.0049045139,50.3808353548326,,,,,,,
1588810024000,31135026,d,2,,1588810024,26480167.0666667,441336.117777778,18389.0049074074,50.38083536276,,,,,,,
1588810024250,31169183,d,2,,1588810024.25,26480167.0708333,441336.117847222,18389.0049103009,50.3808353706875,,,,,,,
1588810024500,31205416,d,2,,1588810024.5,26480167.075,441336.117916667,18389.0049131944,50.3808353786149,,,,,,,
1588810024750,31241386,d,2,,1588810024.75,26480167.0791667,441336.117986111,18389.004916088,50.3808353865424,,,,,,,
1588810025000,31277597,d,2,,1588810025,26480167.0833333,441336.118055556,18389.0049189815,50.3808353944698,,,,,,,
1588810025250,31312274,d,2,,1588810025.25,26480167.0875,441336.118125,18389.004921875,50.3808354023973,,,,,,,
1588810025500,31347381,d,2,,1588810025.5,26480167.0916667,441336.118194444,18389.0049247685,50.3808354103247,,,,,,,
1588810025750,31382137,d,2,,1588810025.75,26480167.0958333,441336.118263889,18389.004927662,50.3808354182522,,,,,,,
1588810026000,31416984,d,2,,1588810026,26480167.1,441336.118333333,18389.0049305556,50.3808354261796,,,,,,,
1588810026250,31452581,d,2,,1588810026.25,26480167.1041667,441336.118402778,18389.0049334491,50.3808354341071,,,,,,,
1588810026500,31487279,d,2,,1588810026.5,26480167.1083333,441336.118472222,18389.0049363426,50.3808354420345,,,,,,,
1588810026750,31522837,d,2,,1588810026.75,26480167.1125,441336.118541667,18389.0049392361,50.380835449962,,,,,,,
1588810027000,31558037,d,2,,1588810027,26480167.1166667,441336.118611111,18389.0049421296,50.3808354578894,,,,,,,
1588810027250,31593333,d,2,,1588810027.25,26480167.1208333,441336.118680556,18389.0049450231,50.3808354658168,,,,,,,
1588810027500,31629935,d,2,,1588810027.5,26480167.125,441336.11875,18389.0049479167,50.3808354737443,,,,,,,
1588810027750,31666810,d,2,,1588810027.75,26480167.1291667,441336.118819444,18389.0049508102,50.3808354816717,,,,,,,
1588810028000,31703919,d,2,,1588810028,26480167.1333333,441336.118888889,18389.0049537037,50.3808354895992,,,,,,,
1588810028250,31740908,d,2,,1588810028.25,26480167.1375,441336.118958333,18389.0049565972,50.3808354975266,,,,,,,
1588810028500,31775929,d,2,,1588810028.5,26480167.1416667,441336.119027778,18389.0049594907,50.3808355054541,,,,,,,
1588810028750,31812231,d,2,,1588810028.75,26480167.1458333,441336.119097222,18389.0049623843,50.3808355133815,,,,,,,
1588810029000,31848490,d,2,,1588810029,26480167.15,441336.119166667,18389.0049652778,50.380835521309,,,,,,,
1588810029250,31885704,d,2,,1588810029.25,26480167.1541667,441336.119236111,18389.0049681713,50.3808355292364,,,,,,,
1588810029500,31921899,d,2,,1588810029.5,26480167.1583333,441336.119305556,18389.0049710648,50.3808355371639,,,,,,,
1588810029750,31959219,d,2,,1588810029.75,26480167.1625,441336.119375,18389.0049739583,50.3808355450913,,,,,,,
1588810030000,31996214,d,2,,1588810030,26480167.1666667,441336.119444444,18389.0049768519,50.3808355530188,,,,,,,
1588810030250,32032711,d,2,,1588810030.25,26480167.1708333,441336.119513889,18389.0049797454,50.3808355609462,,,,,,,
1588810030500,32068012,d,2,,1588810030.5,26480167.175,441336.119583333,18389.0049826389,50.3808355688737,,,,,,,
1588810030750,32105040,d,2,,1588810030.75,26480167.1791667,441336.119652778,18389.0049855324,50.3808355768011,,,,,,,
1588810031000,32141986,d,2,,1588810031,26480167.1833333,441336.119722222,18389.0049884259,50.3808355847286,,,,,,,
1588810031250,32179244,d,2,,1588810031.25,26480167.1875,441336.119791667,18389.0049913194,50.380835592656,,,,,,,
1588810031500,32216337,d,2,,1588810031.5,26480167.1916667,441336.119861111,18389.004994213,50.3808356005835,,,,,,,
1588810031750,32253605,d,2,,1588810031.75,26480167.1958333,441336.119930556,18389.0049971065,50.3808356085109,,,,,,,
1588810032000,32290555,d,2,,1588810032,26480167.2,441336.12,18389.005,50.3808356164384,,,,,,,
1588810032250,32326979,d,2,,1588810032.25,26480167.2041667,441336.120069444,18389.0050028935,50.3808356243658,,,,,,,
1588810032500,32363275,d,2,,1588810032.5,26480167.2083333,441336.120138889,18389.005005787,50.3808356322933,,,,,,,
1588810032750,32399457,d,2,,1588810032.75,26480167.2125,441336.120208333,18389.0050086806,50.3808356402207,,,,,,,
1588810033000,32435943,d,2,,1588810033,26480167.2166667,441336.120277778,18389.0050115741,50.3808356481481,,,,,,,
1588810033250,32473130,d,2,,1588810033.25,26480167.2208333,441336.120347222,18389.0050144676,50.3808356560756,,,,,,,
1588810033500,32509815,d,2,,1588810033.5,26480167.225,441336.120416667,18389.0050173611,50.3808356640031,,,,,,,
1588810033750,32546856,d,2,,1588810033.75,26480167.2291667,441336.120486111,18389.0050202546,50.3808356719305,,,,,,,
1588810034000,32582909,d,2,,1588810034,26480167.2333333,441336.120555556,18389.0050231481,50.3808356798579,,,,,,,
1588810034250,32619489,d,2,,1588810034.25,26480167.2375,441336.120625,18389.0050260417,50.3808356877854,,,,,,,
1588810034500,32655282,d,2,,1588810034.5,26480167.2416667,441336.120694445,18389.0050289352,50.3808356957128,,,,,,,
1588810034750,32691656,d,2,,1588810034.75,26480167.2458333,441336.120763889,18389.0050318287,50.3808357036403,,,,,,,
1588810035000,32729051,d,2,,1588810035,26480167.25,441336.120833333,18389.0050347222,50.3808357115677,,,,,,,
1588810035250,32766491,d,2,,1588810035.25,26480167.2541667,441336.120902778,18389.0050376157,50.3808357194952,,,,,,,
1588810035500,32802347,d,2,,1588810035.5,26480167.2583333,441336.120972222,18389.0050405093,50.3808357274226,,,,,,,
1588810035750,32839419,d,2,,1588810035.75,26480167.2625,441336.121041667,18389.0050434028,50.3808357353501,,,,,,,
1588810036000,32876815,d,2,,1588810036,26480167.2666667,441336.121111111,18389.0050462963,50.3808357432775,,,,,,,
1588810036250,32913021,d,2,,1588810036.25,26480167.2708333,441336.121180556,18389.0050491898,50.380835751205,,,,,,,
1588810036500,32949286,d,2,,1588810036.5,26480167.275,441336.12125,18389.0050520833,50.3808357591324,,,,,,,
1588810036750,32985358,d,2,,1588810036.75,26480167.2791667,441336.121319444,18389.0050549769,50.3808357670599,,,,,,,
1588810037000,33023558,d,2,,1588810037,26480167.2833333,441336.121388889,18389.0050578704,50.3808357749873,,,,,,,
1588810037250,33060761,d,2,,1588810037.25,26480167.2875,441336.121458333,18389.0050607639,50.3808357829148,,,,,,,
1588810037500,33098857,d,2,,1588810037.5,26480167.2916667,441336.121527778,18389.0050636574,50.3808357908422,,,,,,,
1588810037750,33136753,d,2,,1588810037.75,26480167.2958333,441336.121597222,18389.0050665509,50.3808357987697,,,,,,,
1588810038000,33175081,d,2,,1588810038,26480167.3,441336.121666667,18389.0050694444,50.3808358066971,,,,,,,
1588810038250,33213504,d,2,,1588810038.25,26480167.3041667,441336.121736111,18389.005072338,50.3808358146246,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
1588810038500,33250580,d,2,,1588810038.5,26480167.3083333,441336.121805556,18389.0050752315,50.380835822552,,,,,,,
